domain,arch,method,BAcc,F1,AUC,ECE,dECE,SCE,Brier,BSS,NLL,Conf,Ent,MTP,MCE,OCE,CCC,AURC,EAURC,Risk@90,Risk@80,BAcc_sd,F1_sd,AUC_sd,ECE_sd,dECE_sd,SCE_sd,Brier_sd,BSS_sd,NLL_sd,Conf_sd,Ent_sd,MTP_sd,MCE_sd,OCE_sd,CCC_sd,AURC_sd,EAURC_sd,Risk@90_sd,Risk@80_sd
CHEST-XRAY,ViT,BASE,0.9412300058530109,0.9395103726503347,0.9857577485834425,0.02010677851765222,0.006732107696387028,0.028623344319776624,0.08910532080220307,0.8217893583955942,0.15366415977478026,0.9305444717407226,0.17750017046928407,0.9034675717353821,0.20858307421555988,0.73555668592453,0.9427651524543762,0.008586661493267464,0.006776316479076905,0.02921536798633199,0.01252397702130582,0.01001959767917625,0.01140453045612814,0.0025012899343498166,0.008793066482269313,0.007683120114208095,0.004547322753030501,0.008655516448895137,0.01731103289779021,0.012897650829128336,0.003957900562372562,0.010892652691970782,0.004202635003442881,0.1553416911609217,0.023219522354893933,0.005892218701105213,0.0022247880075333066,0.0018248780833020357,0.003808962480682316,0.003992019478924908
CHEST-XRAY,ViT,DIRICHLET,0.9395129770858993,0.9406436341008855,0.9857577485834425,0.0158613016846405,0.005358710584640489,0.02355472387486948,0.0876479211371785,0.8247041577256434,0.1523726463317871,0.9464597344398499,0.1413060024380684,0.9156184315681457,0.19561643565530745,0.772714126110077,0.9568894505500793,0.009278248235256862,0.0075972622003344275,0.0292142057407185,0.014089903405104959,0.007693599279125773,0.0060998753258582165,0.0025012899343498166,0.007258006827608995,0.004644022647528859,0.008882683879431396,0.007793329767781192,0.015586659535562337,0.013183095485998051,0.006088236165997313,0.013789953367776182,0.006933057827530476,0.0741886868146051,0.020175967250508638,0.005814532167491572,0.0024486793234386453,0.0022886537707764204,0.005556762737658027,0.0049530703909393715
CHEST-XRAY,ViT,FAIR_equal_blend,0.9513844554515991,0.9496547942351501,0.9885455205747681,0.017805403596457593,0.004106709257441528,0.02235297618580543,0.07448162740737033,0.8510367451852596,0.13414072650253717,0.9401296646363159,0.15425347607636145,0.9177042935416097,0.1567168881513612,0.7326716703093533,0.9506957971109593,0.006991470206395173,0.005765603700091467,0.019198747874059067,0.010020064658238532,0.004125739038934721,0.0046723141780941075,0.00035899382025756483,0.0032637966032049476,0.0026314672760371226,0.002953928664993041,0.0042792563739099685,0.008558512747819925,0.002788184581602617,0.0031404881037040643,0.005610512687624895,0.0036119841112803876,0.03277280203220319,0.012493749381784198,0.0026380701989261774,0.0007086435963388343,0.0009021201309841,0.0020638699179052035,0.002627234203134454
CHEST-XRAY,ViT,FAIR_knn,0.9381931668282796,0.934297014664897,0.9779606770856084,0.029890584795867002,0.015838422023113037,0.034484977032473614,0.09631893199733525,0.8073621360053298,0.504134983956197,0.9364074398393077,0.1321192840541458,0.907575656321262,0.13060695726711294,0.7286836015612569,0.9505268255681365,0.020533956362492445,0.018433720011357332,0.028658652337469635,0.017532782904322485,0.006401696635620071,0.005300035119459129,0.0022003412473960066,0.0016697350826485019,0.0018276322905947722,0.003325706709322181,0.003022189868933418,0.006044379737866801,0.04785789613795619,0.0036413262431417566,0.006185832084244277,0.0034645656334487407,0.005934557320353541,0.019769322471722185,0.0020936574181564535,0.003273787617891451,0.003526459739044274,0.0027082811226895043,0.002798730873077676
CHEST-XRAY,ViT,FAIR_poly_svm,0.9479764743908937,0.9474274899986115,0.9850075856184827,0.014073597392389638,0.0027492587318903145,0.021429988019988428,0.08216961492820601,0.8356607701435882,0.15267873742458188,0.9426659002905046,0.1474531565128993,0.9158632216258029,0.23499298369315244,0.7667007161620432,0.9520047987812716,0.009240413051768884,0.00790518279599457,0.026153625625191284,0.015028379962814153,0.006740583940182403,0.006366535595440604,0.0018479435374325916,0.002018076932681508,0.0012438362566743084,0.0035582762382029755,0.008867040157805137,0.017734080315610225,0.008514220085484364,0.00385580877639341,0.00612782193561016,0.005947398114282006,0.14334954570980765,0.021341714638418333,0.0027641165382994086,0.0006957999435029881,0.0006066257348600817,0.004950403398386741,0.002620142666841272
CHEST-XRAY,ViT,FAIR_rbf_svm,0.9510218308567235,0.9503346662413119,0.9892597501301015,0.012462038131763543,0.0023435464017413548,0.01959297042475887,0.07234207775189401,0.8553158444962123,0.12910221234936098,0.9549854914209204,0.12122902220048797,0.929674002677763,0.23755589130562424,0.7663684225466517,0.9644305158656671,0.006606128605266862,0.005409381042970075,0.020867345159828143,0.007827179026790487,0.005542165952415216,0.006527701232886607,0.0009490988141453415,0.005984698408113024,0.0031444680110255226,0.0016484146873001666,0.0066372690840635976,0.013274538168127169,0.004964220333719236,0.003232911875752241,0.00548462305261838,0.004644083378001228,0.15371363863548554,0.011272596201128532,0.0037340940286652836,0.0006655948419718637,0.0009639091090067341,0.0027753613797057205,0.002474401744165053
CHEST-XRAY,ViT,ISOTONIC,0.9405973565357165,0.9410101155398776,0.9833918967207748,0.022623465896985072,0.009076376879781068,0.025236789629306554,0.09101703874005226,0.8179659225198957,0.1998453140258789,0.9514862179756165,0.11983979046344757,0.9181387186050415,0.37595722675323484,0.7968907237052918,0.960760748386383,0.014327124195109533,0.01265701455181197,0.030883190441692077,0.015027889384373114,0.008076671936035841,0.006833292630337299,0.00203305891411338,0.009697829585169973,0.006976155872246533,0.007800696305780608,0.009463457242934296,0.01892691448586853,0.028758986660432515,0.009814630095699802,0.014360514828215539,0.008513928294031562,0.12084098875264869,0.03913456994405549,0.008245646068123768,0.004205696907151116,0.004082343259423291,0.006834504161101162,0.004507424731699505
CHEST-XRAY,ViT,MC_DROPOUT,0.9395352971494964,0.9381523809884266,0.9855060150397834,0.029220066943896554,0.012425494642842521,0.03582110057947487,0.09063932055350712,0.8187213588929861,0.1574863910675049,0.9218772888183594,0.19665515422821045,0.8965057611465455,0.19658837756037195,0.7146127820014954,0.9350348949432373,0.008694261877333131,0.0068232784007935445,0.030328411868852205,0.013776914359721549,0.00835817810439754,0.009539647475980746,0.002624329918261853,0.0071582669483747745,0.007020981460092435,0.004877348858414287,0.008107582318104082,0.016215164636208135,0.011704918737989923,0.0037138724226961337,0.010251787012132163,0.0038119240579967723,0.0385553443655694,0.013045157961329757,0.0052404606713773475,0.0022585883651949135,0.0018542796402994672,0.0041030979516579495,0.005470379021868126
CHEST-XRAY,ViT,TAU_0.60,0.95147128967162,0.9501366571421663,0.989662617814202,0.014624442076912953,0.0025064493719812782,0.020052564731830955,0.07183581133159009,0.8563283773368202,0.12721668905251937,0.9495238120328109,0.137673850530597,0.9254490239394084,0.23128488615007678,0.7516395507098325,0.9594647227090375,0.0063865329692237485,0.005185766901514533,0.01864164480999221,0.008766636741381763,0.0039624154110205305,0.004632296867504448,0.0006957720459793757,0.00253919101444556,0.0013029737392374614,0.003020930777127389,0.006254223395389318,0.012508446790778645,0.006052549624551483,0.0027721431974350665,0.003249478876913116,0.004387506879602955,0.06715970521221992,0.01640498419878785,0.003870535164906692,0.0008976419543083424,0.0011135896018964297,0.003346175790016545,0.001785614550417098
CHEST-XRAY,ViT,TAU_0.70,0.9512642503341457,0.9498814298897335,0.9896757215697385,0.014478613132324986,0.0022972462348372306,0.020188410073156155,0.07188066075095612,0.8562386784980882,0.1271784114136329,0.9500584988854787,0.13675359031528928,0.925771016680893,0.21708543241693676,0.7524561973864505,0.9600339716736267,0.006376948215883622,0.005163992823200502,0.018919808926821144,0.008453647695998353,0.003781939950665337,0.0045482144253650375,0.0006924903463490128,0.002666225234218133,0.0012732347239586092,0.0030949258867857222,0.006300456929599734,0.012600913859199462,0.006067705974576015,0.0024300970595146822,0.002828841468031124,0.004287164824454894,0.0916644325218448,0.01601420858280248,0.0034377817326071416,0.0009203237763719227,0.001135018096832395,0.003197885007126816,0.0017862593618594295
CHEST-XRAY,ViT,TAU_0.80,0.9510572109966716,0.949626629817115,0.9897281365918836,0.015407990905919797,0.0028661424514685482,0.020066262015891068,0.0716845252907433,0.8566309494185136,0.1269179675271059,0.9504664351375881,0.1357052192596639,0.9262158842257943,0.31706680157387934,0.7509139881632667,0.9606042830970143,0.006376192240279606,0.005149067450162855,0.01919797304365007,0.007827669605231529,0.004174803009616951,0.004979866566142736,0.0005682626692716758,0.002986619979232762,0.0020056334595228652,0.0027499518664411806,0.006220087920492816,0.012440175840985595,0.005799572468435663,0.0023233231132250144,0.0028348365463119226,0.004219602153840277,0.1331029424487451,0.016339388376846533,0.003423935703401949,0.0008418799922912472,0.0010714489344669988,0.003010416321738914,0.0015686340584067763
CHEST-XRAY,ViT,TAU_0.85,0.9515807060303484,0.9501492380019165,0.9897124120852402,0.014514496215279313,0.0026832730599092138,0.019778976681678256,0.07163004866241178,0.8567399026751767,0.12688845061907833,0.9507033204119771,0.13510091344844216,0.9264240892747495,0.3083811041030396,0.7536159160498254,0.960594498348396,0.0063760757086317385,0.005175638567192054,0.01919797304365007,0.008453647695998353,0.003454043595362347,0.004501331539852284,0.0006108105149037396,0.004198461055857484,0.0016864865232542098,0.0025264784993197903,0.006232795972544645,0.012465591945089253,0.0059946776561214145,0.0022516409831798336,0.0028360549119241948,0.0042083941201575235,0.12652460706811502,0.016220759018230543,0.0032866674203988998,0.0008318001988815884,0.0010332212836138108,0.003010416321738914,0.0017862593618594295
CHEST-XRAY,ViT,TAU_0.90,0.951678329009094,0.9503980483177841,0.9898015176228873,0.01372622360975859,0.002115304052340893,0.01923540103094203,0.07142724629007806,0.8571455074198443,0.12648233066760223,0.9507821937256125,0.13452963126024278,0.9266490561789652,0.3023869498158732,0.7537367571704756,0.960633609085616,0.00632604618984699,0.0051338667359603985,0.01919797304365007,0.00814065865061494,0.004252937680394919,0.005531328739486775,0.0005065940016689502,0.005034549280658242,0.0019978866340590444,0.002870425783498535,0.006172354709049254,0.012344709418098518,0.005696429172722825,0.00222524178572349,0.002866918139315703,0.0041685366516537445,0.1369278926644237,0.010878382180866656,0.003014801433559859,0.0008426736909355589,0.0010902272646495562,0.003010416321738914,0.002042705832541693
CHEST-XRAY,ViT,TAU_0.95,0.951678329009094,0.9503980483177841,0.9896704800675238,0.015296712427315524,0.002381605637036144,0.019948811800103057,0.07145409737635965,0.8570918052472811,0.12664489102454177,0.9507932988419476,0.13390023880040602,0.926724289559955,0.2988449364145024,0.7530620593712877,0.9606789753583851,0.006414544086210695,0.005222364632324105,0.01919797304365007,0.007827669605231529,0.004252937680394919,0.005531328739486775,0.0007799143053215587,0.0037033892706945537,0.002207422972723969,0.002986049520936967,0.006185400989312597,0.012370801978625173,0.0061031391094747535,0.0023336947339743816,0.003103552688913629,0.004197676901978515,0.14300789609846062,0.010434557101099246,0.003094125497030316,0.0007976291529863825,0.001051786898216301,0.003010416321738914,0.002215776697333058
CHEST-XRAY,ViT,TEMP_SCALE,0.9412300058530109,0.9395103726503347,0.9857577485834425,0.013906163357187692,0.0030050238016966747,0.026453139011686545,0.08853056705433664,0.822938865891327,0.15180532932281493,0.9429750561714172,0.1453958809375763,0.91326984167099,0.18979803134233525,0.7610792994499207,0.9544926047325134,0.008586661493267464,0.006776316479076905,0.02921536798633199,0.01252397702130582,0.01001959767917625,0.01140453045612814,0.0025012899343498166,0.006519299898320244,0.0044004942603116095,0.00374210484330362,0.008908545147483548,0.017817090294967048,0.014168585941439825,0.008942637007638332,0.018947496176213285,0.009907994707623987,0.16732889876966006,0.04107714840806021,0.005800657200786011,0.0022247880075333066,0.0018248780833020357,0.003808962480682316,0.003992019478924908
CHEST-XRAY,ViT,VEC_SCALE,0.9423758855954784,0.942839528247978,0.9860211507094123,0.017402565200378983,0.00422290944932561,0.02492340435630757,0.08628092663118014,0.82743814673764,0.14855863787258117,0.9460578618527856,0.13843794267543447,0.9164457412478111,0.2493881192723583,0.7726882363334079,0.9561361057276663,0.00818272948648663,0.006616116142917515,0.028102324103811777,0.01221098797592241,0.007502818031078404,0.006314783371665746,0.0022796897896485515,0.004580794012998961,0.0029648311232838087,0.005923955096414509,0.006504599791456125,0.013009199582912204,0.010116233317521425,0.008011630569459879,0.017828558113078454,0.008215278823519172,0.07892425089906942,0.023626835494451274,0.007022497173366693,0.001694303170830313,0.0014722676835285417,0.003982065229045201,0.00373904151451536
ENDOSCOPIC,ConvNeXt,ABL_focal,0.9578831658291456,0.957889006389769,0.9958934341643056,0.027186634197949217,0.012899990565692155,0.019396609277966846,0.06803331826426195,0.9092889089809842,0.13422791328547073,0.934542417380567,0.1907700854039998,0.9154023009947003,0.40713798372468313,0.6950184881242594,0.9450593308407379,0.004976903360189505,0.004042342929050096,0.01532033426183844,0.008150470219435737,0.004625553674211329,0.004647291882683154,0.0006352480395949213,0.0050383086237692325,0.005450716369113735,0.0017630732146457205,0.005464792061144235,0.00728638941485896,0.008202482492046591,0.003303622082553161,0.010461316359098626,0.003927651329995072,0.13262792590308153,0.017102400443901992,0.004493020876551021,0.0011177313368645623,0.000981875173588405,0.004292767411538285,0.0025754979193032893
ENDOSCOPIC,ConvNeXt,ABL_no_descriptors,0.9591381909547738,0.9591638498804702,0.9961003155409152,0.01930633689077759,0.005774290358549639,0.014801707002487619,0.06568339037762803,0.9124221461631628,0.1260362831729071,0.9459775543747082,0.15811902321282106,0.9261137970609505,0.43011333160743453,0.7162346728516567,0.9559540451531265,0.004575605126631803,0.00368086563294148,0.015041782729805015,0.006269592476489028,0.00744204049891253,0.007462097653736554,0.0005817546104029291,0.003749460670799301,0.0026331753026047136,0.0017204556353189143,0.005193470468193029,0.006924627290924034,0.0083455445646942,0.003433369018405012,0.009404294174026719,0.004029384496953596,0.19780033957712045,0.035971116752367756,0.0038567218961866965,0.0008431288427541344,0.0007779099231552812,0.002065793450444475,0.002478274028345125
ENDOSCOPIC,ConvNeXt,ABL_no_gate,0.9608831658291457,0.9608949219852871,0.9963850736617298,0.02020295983317682,0.007593039433521609,0.015891705308253956,0.06352391095694027,0.9153014520574132,0.12183415794082433,0.9435095990119245,0.1620877870457419,0.9255678892168747,0.36887172684823666,0.7078146892231857,0.9532161759874833,0.004347213025112682,0.0035340634069441963,0.014763231197771587,0.0047021943573667705,0.005851462921160771,0.005850338820437283,0.0005011644316377183,0.0028988170816963343,0.0016791266621580705,0.0010963408397725177,0.0046712236421870236,0.006228298189582694,0.0076837833666476745,0.0045125394818786475,0.011220847963878833,0.004720290848316825,0.16671316381845144,0.027906726030875743,0.003447085775263782,0.0006836432041162642,0.0007321007129325311,0.0007628447876116518,0.001567398119122257
ENDOSCOPIC,ConvNeXt,ABL_no_knn,0.961144472361809,0.9611653336518454,0.9963064979351508,0.018398009880504104,0.005561533047801539,0.013058863409520182,0.062419099468492875,0.9167745340420096,0.11964328545762545,0.9508584348613474,0.14979395877899304,0.9305050092940272,0.4958051616062261,0.7392132517400125,0.9593989036670353,0.0043312359749837544,0.0035335567609575957,0.014484679665738163,0.005642633228840126,0.004591165869258036,0.004609903256729508,0.0007166682065255277,0.0022409406736069665,0.0007401368971056003,0.0013020285043662944,0.005901327976074064,0.007868437301432078,0.009767677202553842,0.0026894556280090192,0.006802330626579366,0.0038804580578174867,0.15149909096883968,0.015852700445727418,0.0026302022226565684,0.0010030989771813046,0.0008707413973565387,0.0028880837539453654,0.00237707694170895
ENDOSCOPIC,ConvNeXt,ABL_no_poly,0.9601407035175878,0.9601669606798989,0.9962550065620872,0.017766316528765005,0.007149979525028723,0.014398621854077077,0.06307390570285967,0.9159014590628539,0.12098720969329954,0.9485885710522866,0.15088736287496615,0.9291777187168595,0.44268267643252945,0.7215424733852063,0.9581261844278632,0.004373056436539627,0.0035258597267167472,0.013649025069637883,0.005956112852664577,0.006465000073285135,0.006493964525209554,0.0006722210715172974,0.0035256807194847086,0.003339780088339309,0.001133024241365227,0.004499064992656311,0.00599875332354175,0.007727061991847837,0.002631089925170097,0.007256966739722056,0.0024409872585722556,0.20400681815869384,0.031236012944419765,0.0033807096907092424,0.0009373896468079725,0.0008089158145232805,0.0015256895752233037,0.0023248271119422144
ENDOSCOPIC,ConvNeXt,ABL_no_rbf,0.9551256281407035,0.9551513445678385,0.9957846055722076,0.016392579420649346,0.004930047652734636,0.014549822796865026,0.06831239318842919,0.9089168090820946,0.1314514655140949,0.9453809669552206,0.15915053298903353,0.9244398937852267,0.34188276962795366,0.69923107959175,0.9569710866416192,0.005058350940921434,0.004003495153146874,0.01587743732590529,0.005956112852664577,0.003448283647832095,0.0034326159949938373,0.0005516601355170266,0.0036357101786810907,0.002508039413812753,0.0015529571884253257,0.004873952444679091,0.006498603259572109,0.006945010881514782,0.0028478976315273186,0.011985631371391874,0.0034829370068138843,0.14942859284566426,0.03075620378970714,0.003724983515888787,0.0010642235298781782,0.0009732145866127637,0.0034957939827329064,0.0023248271119422144
ENDOSCOPIC,ConvNeXt,APEX,0.9608919597989949,0.960904550795259,0.9962645743682034,0.01886630472855446,0.005769966714367058,0.013250851561241247,0.06318252212765131,0.9157566371631317,0.12106571291761112,0.9484734275421509,0.15368886223346997,0.9287242811488099,0.5588280917097126,0.7278215147115394,0.9574718674882383,0.004363952103206507,0.0035534012248500967,0.014763231197771589,0.005329153605015674,0.005259689211733464,0.005293059383681968,0.00063406579829479,0.002453515292378107,0.0028603604464724442,0.0011352980712333307,0.005462766539397912,0.0072836887191971905,0.008651823461480433,0.002720192819470589,0.007291804248897773,0.003734112969996336,0.09419142969997776,0.02275261822192266,0.0023000374634206517,0.0009541502424354206,0.0008186781807107298,0.0025300699337862053,0.0014019234968650719
ENDOSCOPIC,ConvNeXt,BASE,0.9551180904522614,0.9551045239737552,0.9959508553453977,0.01743174691248061,0.005854562492199197,0.016899222771145223,0.06899789516764543,0.9080028064431396,0.13112805187702178,0.9449427127838135,0.15729545950889587,0.9238398432731628,0.5681898653507232,0.709701144695282,0.9560470342636108,0.0051094270362505075,0.004049640201544376,0.016713091922005572,0.006896551724137931,0.004886899148570623,0.004879973943654253,0.00033276736529431425,0.00323956348936473,0.0019143012319666434,0.0015048344714256945,0.004302821394332317,0.005737095192443078,0.00674036232020104,0.005536689026396343,0.01443327946769025,0.00537386083557825,0.08950876650613221,0.017365745636670225,0.00490498798856959,0.0007029721130827761,0.0007019169120281593,0.0017057728013810435,0.002847320082223346
ENDOSCOPIC,ConvNeXt,DIRICHLET,0.9583819095477386,0.9584183284881247,0.9960790560428567,0.015176400811152357,0.004090990634302387,0.012122993250510233,0.0646165591269742,0.9138445878307012,0.12616249024868012,0.9618241429328919,0.10136805027723313,0.9396020412445069,0.42437205528696254,0.7550629854202271,0.9709517002105713,0.004830270019729602,0.0039060496033386195,0.013370473537604458,0.006896551724137931,0.007015150069435776,0.007008367873105229,0.00031575881153562296,0.0020321932114690747,0.0017317359674766221,0.0005813087175776097,0.006176785218136753,0.00823571362418232,0.008265621557677773,0.006455516936105725,0.01546872784035111,0.006543135032557211,0.22548609942906084,0.03771266445244239,0.004411817447875752,0.0005690777006850046,0.0007371750546421819,0.0015879880572411392,0.00237707694170895
ENDOSCOPIC,ConvNeXt,FAIR_equal_blend,0.9531143216080402,0.953141660522871,0.9948525800579269,0.033967441950466984,0.020121581462487236,0.02180772502232099,0.07844543307599416,0.8954060892320079,0.15361998947143074,0.9225421678661567,0.2107174653054389,0.9025906854876876,0.38653298930525515,0.6804694654926351,0.9344617711392779,0.006504038596736232,0.00535304796399242,0.01977715877437326,0.010031347962382444,0.0036976189576756837,0.003653404545950015,0.0009472340266579973,0.0020282353182369166,0.002719687699211133,0.0014248727661563423,0.005336482829561141,0.007115310439414843,0.00834291208780474,0.0013770549571833356,0.0037736672974169588,0.0026702591211820617,0.14915026495458752,0.0253529872946933,0.0009479590109453294,0.0013745686455076498,0.0013078137941049,0.00577616750789073,0.002622758703868575
ENDOSCOPIC,ConvNeXt,FAIR_knn,0.9097110552763817,0.9099139890287302,0.9821700475832689,0.04091682598078532,0.021343550844401392,0.03254551330708043,0.14092079903669874,0.8121056012844019,0.8148695229638768,0.8978693285116405,0.2133070518722051,0.8601558437044486,0.3347457616410769,0.6721175831169863,0.9202550182820441,0.024493777880558634,0.020230042902639654,0.050696378830083565,0.031347962382445145,0.004386882687760021,0.0045025939792140285,0.0025064212888376786,0.005016971273068903,0.005842582622109013,0.0031409461268583684,0.005008538515394456,0.006678051353859266,0.0712300540942045,0.004031968992828105,0.00813086636944882,0.003693539166242596,0.2026187413098182,0.01491660854115899,0.0035580166866768194,0.001362187771725375,0.0012526190496792862,0.0053580456996299005,0.003134796238244514
ENDOSCOPIC,ConvNeXt,FAIR_poly_svm,0.9486118090452262,0.9486381595301978,0.9942012342162905,0.017991666892619107,0.004664560421686356,0.015234223432418443,0.07917740048732007,0.8944301326835733,0.1552684776352058,0.9407444951161162,0.1704507915607707,0.9158893680458619,0.4833754790766126,0.7103550388303069,0.9532786833524789,0.007082070420568326,0.005694892567874204,0.02061281337047354,0.010971786833855801,0.005300534351244896,0.005313845476157433,0.001035515489910253,0.0036325077398361226,0.0014551736274534602,0.0009426007234820068,0.00678435583217408,0.009045807776232092,0.012962575828374283,0.0012369856695168308,0.005676358764158256,0.0024385226019145436,0.17778276197333368,0.02781997892493862,0.0027850082919061996,0.0013143206634764104,0.0012572856573622095,0.0052483130031801585,0.003134796238244515
ENDOSCOPIC,ConvNeXt,FAIR_rbf_svm,0.9576369346733667,0.9576631947754318,0.9958540528941041,0.016195487856543844,0.004659419880254025,0.013090119215707486,0.06546216962971099,0.9127171071603855,0.12568854342084093,0.9528452752483496,0.1349089004033005,0.9317268447127496,0.4944580520509332,0.7281589334526081,0.962785417384475,0.005496224856318411,0.0045510865437750885,0.014763231197771587,0.006269592476489028,0.004532067605758091,0.004527947050313189,0.0012156090006754689,0.0018838723066489267,0.0014971856021684486,0.0020333501590297453,0.005447592566076826,0.007263456754769073,0.0163358588286309,0.0006870764097872935,0.0037267876269125714,0.002521725082741739,0.10345922612734301,0.018724718655224615,0.0010041230379540232,0.0028065031240517135,0.0026336947700737836,0.003763023979416796,0.0019196628078238073
ENDOSCOPIC,ConvNeXt,ISOTONIC,0.9568793969849245,0.9568578609133054,0.9939690255640686,0.02046845682282794,0.008170157072873042,0.013542806816669566,0.06765913924861497,0.9097878143351803,0.18610217571258544,0.9702729821205139,0.07875713109970092,0.9436909317970276,0.37149667092732025,0.8007852911949158,0.9779900789260865,0.007031173863666846,0.006038883166244588,0.017270194986072424,0.007210031347962382,0.007329596470877384,0.007370269624396928,0.00137414214597684,0.0036219530662303084,0.0035607232178276457,0.0013349041341458223,0.009624387051105245,0.012832516068140318,0.025867173826599393,0.004066166241595035,0.007209857839473213,0.006687525528727148,0.16704022840883356,0.028744873931640238,0.0019359929123514029,0.001706983530567095,0.0019104337486463977,0.002330529321821938,0.0021028852452976083
ENDOSCOPIC,ConvNeXt,MC_DROPOUT,0.9538655778894473,0.9538517695731891,0.9959238232928087,0.02065759387082025,0.0069560886019277915,0.018563806751181598,0.06986389260080796,0.9068481431989228,0.13369422554969787,0.9389204144477844,0.17299643754959107,0.9190647959709167,0.4342225631078084,0.6874822497367858,0.9511037111282349,0.005201610293546513,0.004084328503122523,0.017270194986072424,0.006896551724137931,0.0044714014093594715,0.004485210393376756,0.0003323747039119612,0.0042859307373484135,0.002469544834832095,0.001562783156767798,0.004090970436298205,0.005454627248397582,0.006511487838388478,0.005461938357338412,0.014347377662023281,0.005387926611863338,0.15466969726714203,0.010671239727106476,0.005361302604887162,0.0006817822366518194,0.0006894473206128387,0.002112221572159207,0.002847320082223346
ENDOSCOPIC,ConvNeXt,TAU_0.60,0.9616356783919597,0.9616542188603654,0.9963980909020229,0.01925717103688412,0.006738179836899917,0.015139992065628124,0.06202247981729984,0.9173033602436004,0.11977479406100991,0.9465876167600431,0.15857036170048028,0.9276475094834857,0.43238930142278215,0.7267555539213728,0.9554211234886593,0.004295356800341975,0.0035146122664212716,0.014484679665738163,0.005015673981191222,0.0053725414527553165,0.005365129068493143,0.0005205068890202767,0.0032531845689956805,0.0033359924561249484,0.0010026153499957306,0.004831251628553735,0.006441668838071633,0.008032456453797203,0.0032665675765488527,0.009222097649010289,0.004182765036215483,0.19366215316086882,0.0191111411447463,0.00320288196452274,0.0007150658411967763,0.0007174589248223868,0.0012457203217269021,0.0013113793519342876
ENDOSCOPIC,ConvNeXt,TAU_0.70,0.961140703517588,0.9611595576262875,0.9963822144099709,0.019674343056788876,0.007339687803891137,0.0145336788347014,0.062101592156558284,0.917197877124589,0.11971661745001794,0.9484714273432926,0.15582712473579083,0.9286520970258676,0.501582628938557,0.7324965645960788,0.9572621808827654,0.004256141710027746,0.003454545589449032,0.014206128133704735,0.005015673981191222,0.005529559039825832,0.005537255371051632,0.0005821779819405772,0.002819900044878562,0.0030730739595219393,0.0008769724665271295,0.004723668601421307,0.00629822480189506,0.008140067987938211,0.0028881480064022243,0.008953858450521731,0.0037058286257671456,0.13974804603334431,0.013442747309399974,0.003245279245320867,0.0008207801486005794,0.0007126283267707411,0.001815933817605195,0.0013113793519342876
ENDOSCOPIC,ConvNeXt,TAU_0.80,0.960641959798995,0.9606638556114465,0.9962327220289982,0.01882851899214926,0.005693792925529741,0.01354028033518275,0.06312746187703996,0.9158300508306135,0.12132185291699624,0.9489684757812636,0.15407807716075073,0.9287438857012761,0.5588280917097126,0.7327645560537063,0.9578665526436858,0.004388202120325436,0.003564448958213133,0.014763231197771589,0.005642633228840124,0.0059044648104729855,0.005942068152978472,0.0006431421771263463,0.0017121032266200612,0.0020311009585996455,0.0008916498878561727,0.005927496069808093,0.007903328093077458,0.009334849227974104,0.0024071803798813942,0.007542357988604959,0.004123461496703908,0.09419142969997776,0.021992615783168922,0.0018129231351114257,0.0009646838785195016,0.0008154405799047953,0.0025300699337862053,0.0014019234968650719
ENDOSCOPIC,ConvNeXt,TAU_0.85,0.9608919597989949,0.960904550795259,0.9962645743682034,0.01886630472855446,0.005769966714367058,0.013250851561241247,0.06318252212765131,0.9157566371631317,0.12106571291761112,0.9484734275421509,0.15368886223346997,0.9287242811488099,0.5588280917097126,0.7278215147115394,0.9574718674882383,0.004363952103206507,0.0035534012248500967,0.014763231197771589,0.005329153605015674,0.005259689211733464,0.005293059383681968,0.00063406579829479,0.002453515292378107,0.0028603604464724442,0.0011352980712333307,0.005462766539397912,0.0072836887191971905,0.008651823461480433,0.002720192819470589,0.007291804248897773,0.003734112969996336,0.09419142969997776,0.02275261822192266,0.0023000374634206517,0.0009541502424354206,0.0008186781807107298,0.0025300699337862053,0.0014019234968650719
ENDOSCOPIC,ConvNeXt,TAU_0.90,0.9596394472361809,0.9596599642182604,0.9962935814493262,0.017321689754034815,0.005707704222385839,0.013503912097129842,0.06452444641520827,0.9139674047797224,0.12190304006819681,0.9472569965497095,0.15432473209781566,0.9276339039031745,0.5533289743327784,0.7179627363503526,0.956906570093681,0.004438868138760202,0.0035793477315938633,0.013649025069637884,0.005642633228840126,0.004629526105670198,0.004658788292789333,0.0007863551001397031,0.0025769159549653615,0.002286296978692545,0.000872124164042202,0.005748602277902739,0.0076648030372036356,0.009943681210995443,0.002794419601835113,0.00693229268722201,0.004116890330882685,0.10604672099010523,0.028019483421587776,0.0023224706999883014,0.001080073441916695,0.000967296129206158,0.0034679386066820985,0.0017871088167698084
